InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSpend
557281,20760,GARDEN PATH POCKET BOOK,2,2011-06-19 12:23:00,0.85,13632,United Kingdom,1.7
557281,20759,CHRYSANTHEMUM POCKET BOOK,2,2011-06-19 12:23:00,0.85,13632,United Kingdom,1.7
557281,22637,PIGGY BANK RETROSPOT,4,2011-06-19 12:23:00,2.55,13632,United Kingdom,10.2
557281,21314,SMALL GLASS HEART TRINKET POT,4,2011-06-19 12:23:00,2.1,13632,United Kingdom,8.4
557281,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-06-19 12:23:00,1.25,13632,United Kingdom,15.0
557281,21654,RIDGED GLASS FINGER BOWL,12,2011-06-19 12:23:00,0.39,13632,United Kingdom,4.68
557281,84563B,BLUE & WHITE BREAKFAST TRAY,6,2011-06-19 12:23:00,2.95,13632,United Kingdom,17.700000000000003
557283,16162L,THE KING GIFT BAG,2,2011-06-19 12:26:00,0.65,16813,United Kingdom,1.3
557283,22903,CALENDAR FAMILY FAVOURITES,2,2011-06-19 12:26:00,2.95,16813,United Kingdom,5.9
557283,22904,CALENDAR PAPER CUT DESIGN,2,2011-06-19 12:26:00,2.95,16813,United Kingdom,5.9
557283,21677,HEARTS  STICKERS,6,2011-06-19 12:26:00,0.85,16813,United Kingdom,5.1
557283,22435,SET OF 9 HEART SHAPED BALLOONS,1,2011-06-19 12:26:00,1.25,16813,United Kingdom,1.25
557283,20728,LUNCH BAG CARS BLUE,1,2011-06-19 12:26:00,1.65,16813,United Kingdom,1.65
557283,21679,SKULLS  STICKERS,6,2011-06-19 12:26:00,0.85,16813,United Kingdom,5.1
557283,20725,LUNCH BAG RED RETROSPOT,1,2011-06-19 12:26:00,1.65,16813,United Kingdom,1.65
557283,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-06-19 12:26:00,1.45,16813,United Kingdom,2.9
557283,21726,MULTI HEARTS  STICKERS,5,2011-06-19 12:26:00,0.85,16813,United Kingdom,4.25
557283,20725,LUNCH BAG RED RETROSPOT,2,2011-06-19 12:26:00,1.65,16813,United Kingdom,3.3
557283,22197,POPCORN HOLDER,6,2011-06-19 12:26:00,0.85,16813,United Kingdom,5.1
557283,17091J,VANILLA INCENSE IN TIN,1,2011-06-19 12:26:00,0.38,16813,United Kingdom,0.38
557283,22435,SET OF 9 HEART SHAPED BALLOONS,1,2011-06-19 12:26:00,1.25,16813,United Kingdom,1.25
557283,20728,LUNCH BAG CARS BLUE,1,2011-06-19 12:26:00,1.65,16813,United Kingdom,1.65
557283,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-06-19 12:26:00,1.65,16813,United Kingdom,3.3
557283,85099B,JUMBO BAG RED RETROSPOT,3,2011-06-19 12:26:00,2.08,16813,United Kingdom,6.24
557283,22386,JUMBO BAG PINK POLKADOT,3,2011-06-19 12:26:00,2.08,16813,United Kingdom,6.24
557283,20727,LUNCH BAG  BLACK SKULL.,2,2011-06-19 12:26:00,1.65,16813,United Kingdom,3.3
557283,21724,PANDA AND BUNNIES STICKER SHEET,5,2011-06-19 12:26:00,0.85,16813,United Kingdom,4.25
557283,21723,ALPHABET HEARTS STICKER SHEET,5,2011-06-19 12:26:00,0.85,16813,United Kingdom,4.25
557283,21725,SWEETIES  STICKERS,5,2011-06-19 12:26:00,0.85,16813,United Kingdom,4.25
557283,21720,CAKE SHOP  STICKER SHEET,5,2011-06-19 12:26:00,0.85,16813,United Kingdom,4.25
557283,21901,"KEY FOB , BACK DOOR",3,2011-06-19 12:26:00,0.65,16813,United Kingdom,1.9500000000000002
557283,21901,"KEY FOB , BACK DOOR",2,2011-06-19 12:26:00,0.65,16813,United Kingdom,1.3
557283,21900,"KEY FOB , SHED",1,2011-06-19 12:26:00,0.65,16813,United Kingdom,0.65
557283,23206,LUNCH BAG APPLE DESIGN,1,2011-06-19 12:26:00,1.65,16813,United Kingdom,1.65
557283,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2011-06-19 12:26:00,0.65,16813,United Kingdom,1.3
557283,23284,DOORMAT KEEP CALM AND COME IN,1,2011-06-19 12:26:00,7.95,16813,United Kingdom,7.95
557283,22348,TEA BAG PLATE RED RETROSPOT,3,2011-06-19 12:26:00,0.85,16813,United Kingdom,2.55
557283,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-06-19 12:26:00,1.95,16813,United Kingdom,1.95
557283,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-06-19 12:26:00,1.95,16813,United Kingdom,3.9
557283,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-06-19 12:26:00,2.95,16813,United Kingdom,2.95
557283,23206,LUNCH BAG APPLE DESIGN,1,2011-06-19 12:26:00,1.65,16813,United Kingdom,1.65
557283,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-06-19 12:26:00,0.42,16813,United Kingdom,3.36
557283,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-06-19 12:26:00,0.42,16813,United Kingdom,3.36
557283,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-06-19 12:26:00,1.65,16813,United Kingdom,4.949999999999999
557283,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-06-19 12:26:00,1.65,16813,United Kingdom,3.3
557283,23321,SMALL WHITE HEART OF WICKER,2,2011-06-19 12:26:00,1.65,16813,United Kingdom,3.3
557283,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,2011-06-19 12:26:00,2.95,16813,United Kingdom,5.9
557283,22312,OFFICE MUG WARMER POLKADOT,1,2011-06-19 12:26:00,2.95,16813,United Kingdom,2.95
557283,22311,OFFICE MUG WARMER BLACK+SILVER,1,2011-06-19 12:26:00,2.95,16813,United Kingdom,2.95
557283,47559B,TEA TIME OVEN GLOVE,2,2011-06-19 12:26:00,1.25,16813,United Kingdom,2.5
557283,85212,MINI PAINTED GARDEN DECORATION,12,2011-06-19 12:26:00,0.29,16813,United Kingdom,3.4799999999999995
557284,22900,SET 2 TEA TOWELS I LOVE LONDON,3,2011-06-19 12:29:00,3.25,17377,United Kingdom,9.75
557284,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2011-06-19 12:29:00,3.75,17377,United Kingdom,3.75
557284,21755,LOVE BUILDING BLOCK WORD,3,2011-06-19 12:29:00,5.95,17377,United Kingdom,17.85
557284,21754,HOME BUILDING BLOCK WORD,2,2011-06-19 12:29:00,5.95,17377,United Kingdom,11.9
557284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-19 12:29:00,2.95,17377,United Kingdom,8.850000000000001
557284,21519,GIN & TONIC DIET GREETING CARD,12,2011-06-19 12:29:00,0.42,17377,United Kingdom,5.04
557284,22030,SWALLOWS GREETING CARD,12,2011-06-19 12:29:00,0.42,17377,United Kingdom,5.04
557284,21506,"FANCY FONT BIRTHDAY CARD,",12,2011-06-19 12:29:00,0.42,17377,United Kingdom,5.04
557284,22659,LUNCH BOX I LOVE LONDON,2,2011-06-19 12:29:00,1.95,17377,United Kingdom,3.9
557284,23298,SPOTTY BUNTING,6,2011-06-19 12:29:00,4.95,17377,United Kingdom,29.700000000000003
557284,47566,PARTY BUNTING,5,2011-06-19 12:29:00,4.95,17377,United Kingdom,24.75
557284,47585A,PINK FAIRY CAKE CUSHION COVER,2,2011-06-19 12:29:00,3.75,17377,United Kingdom,7.5
557285,23252,VINTAGE RED ENAMEL TRIM JUG,1,2011-06-19 12:31:00,3.75,15046,United Kingdom,3.75
557285,21094,SET/6 RED SPOTTY PAPER PLATES,5,2011-06-19 12:31:00,0.85,15046,United Kingdom,4.25
557285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-06-19 12:31:00,2.55,15046,United Kingdom,81.6
557285,23210,WHITE ROCKING HORSE HAND PAINTED,144,2011-06-19 12:31:00,1.04,15046,United Kingdom,149.76
557285,23212,HEART WREATH DECORATION WITH BELL,144,2011-06-19 12:31:00,1.04,15046,United Kingdom,149.76
557285,23211,RED ROCKING HORSE HAND PAINTED,144,2011-06-19 12:31:00,1.04,15046,United Kingdom,149.76
557285,22154,ANGEL DECORATION 3 BUTTONS,96,2011-06-19 12:31:00,0.42,15046,United Kingdom,40.32
557285,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-06-19 12:31:00,2.95,15046,United Kingdom,23.6
557286,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,4,2011-06-19 12:36:00,0.29,17879,United Kingdom,1.16
557286,23033,DRAWER KNOB CERAMIC RED,12,2011-06-19 12:36:00,1.45,17879,United Kingdom,17.4
557286,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-06-19 12:36:00,2.1,17879,United Kingdom,2.1
557286,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-06-19 12:36:00,4.65,17879,United Kingdom,4.65
557286,21922,UNION STRIPE WITH FRINGE  HAMMOCK,3,2011-06-19 12:36:00,7.95,17879,United Kingdom,23.85
557286,23091,ZINC HERB GARDEN CONTAINER,24,2011-06-19 12:36:00,5.39,17879,United Kingdom,129.35999999999999
557287,84849B,FAIRY SOAP SOAP HOLDER,2,2011-06-19 12:47:00,1.69,18109,United Kingdom,3.38
557287,84849D,HOT BATHS SOAP HOLDER,2,2011-06-19 12:47:00,1.69,18109,United Kingdom,3.38
557287,82580,BATHROOM METAL SIGN,2,2011-06-19 12:47:00,0.55,18109,United Kingdom,1.1
557287,82578,KITCHEN METAL SIGN,2,2011-06-19 12:47:00,0.55,18109,United Kingdom,1.1
557287,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-06-19 12:47:00,0.55,18109,United Kingdom,0.55
557287,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-06-19 12:47:00,0.55,18109,United Kingdom,1.1
557287,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-06-19 12:47:00,8.5,18109,United Kingdom,17.0
557287,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-06-19 12:47:00,12.75,18109,United Kingdom,12.75
557287,85066,CREAM SWEETHEART MINI CHEST,4,2011-06-19 12:47:00,12.75,18109,United Kingdom,51.0
557287,23245,SET OF 3 REGENCY CAKE TINS,6,2011-06-19 12:47:00,4.95,18109,United Kingdom,29.700000000000003
557287,23110,PARISIENNE KEY CABINET,2,2011-06-19 12:47:00,5.75,18109,United Kingdom,11.5
557287,23118,PARISIENNE JEWELLERY DRAWER,3,2011-06-19 12:47:00,7.5,18109,United Kingdom,22.5
557287,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-06-19 12:47:00,1.25,18109,United Kingdom,30.0
557287,22151,PLACE SETTING WHITE HEART,432,2011-06-19 12:47:00,0.36,18109,United Kingdom,155.51999999999998
557289,23201,JUMBO BAG ALPHABET,1,2011-06-19 12:58:00,2.08,16880,United Kingdom,2.08
557289,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-06-19 12:58:00,0.85,16880,United Kingdom,10.2
557289,23124,18PC WOODEN CUTLERY SET DISPOSABLE,4,2011-06-19 12:58:00,1.25,16880,United Kingdom,5.0
557289,21901,"KEY FOB , BACK DOOR",1,2011-06-19 12:58:00,0.65,16880,United Kingdom,0.65
557289,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-06-19 12:58:00,1.65,16880,United Kingdom,4.949999999999999
557289,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,2011-06-19 12:58:00,1.65,16880,United Kingdom,6.6
557289,22025,RING OF ROSES BIRTHDAY CARD,12,2011-06-19 12:58:00,0.42,16880,United Kingdom,5.04
557289,21899,"KEY FOB , GARAGE DESIGN",2,2011-06-19 12:58:00,0.65,16880,United Kingdom,1.3
557289,23102,SILVER HEARTS TABLE DECORATION,2,2011-06-19 12:58:00,0.83,16880,United Kingdom,1.66
557289,23101,SILVER STARS TABLE DECORATION,2,2011-06-19 12:58:00,0.83,16880,United Kingdom,1.66
557289,21588,RETROSPOT GIANT TUBE MATCHES,1,2011-06-19 12:58:00,2.55,16880,United Kingdom,2.55
557289,23182,TOILET SIGN OCCUPIED OR VACANT,4,2011-06-19 12:58:00,0.83,16880,United Kingdom,3.32
557289,21902,"KEY FOB , FRONT  DOOR",3,2011-06-19 12:58:00,0.65,16880,United Kingdom,1.9500000000000002
557289,21901,"KEY FOB , BACK DOOR",2,2011-06-19 12:58:00,0.65,16880,United Kingdom,1.3
557289,21621,VINTAGE UNION JACK BUNTING,1,2011-06-19 12:58:00,8.5,16880,United Kingdom,8.5
557289,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-06-19 12:58:00,5.95,16880,United Kingdom,11.9
557289,82552,WASHROOM METAL SIGN,1,2011-06-19 12:58:00,1.45,16880,United Kingdom,1.45
557289,82551,LAUNDRY 15C METAL SIGN,2,2011-06-19 12:58:00,1.45,16880,United Kingdom,2.9
557289,21175,GIN + TONIC DIET METAL SIGN,1,2011-06-19 12:58:00,2.55,16880,United Kingdom,2.55
557289,22499,WOODEN UNION JACK BUNTING,2,2011-06-19 12:58:00,5.95,16880,United Kingdom,11.9
557289,22561,WOODEN SCHOOL COLOURING SET,8,2011-06-19 12:58:00,1.65,16880,United Kingdom,13.2
557289,10133,COLOURING PENCILS BROWN TUBE,12,2011-06-19 12:58:00,0.42,16880,United Kingdom,5.04
557289,21917,SET 12 KIDS  WHITE CHALK STICKS,4,2011-06-19 12:58:00,0.42,16880,United Kingdom,1.68
557289,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-06-19 12:58:00,9.95,16880,United Kingdom,9.95
557289,22456,NATURAL SLATE CHALKBOARD LARGE,2,2011-06-19 12:58:00,4.95,16880,United Kingdom,9.9
557289,21621,VINTAGE UNION JACK BUNTING,2,2011-06-19 12:58:00,8.5,16880,United Kingdom,17.0
557290,84692,BOX OF 24 COCKTAIL PARASOLS,15,2011-06-19 13:01:00,0.42,16880,United Kingdom,6.3
557290,21902,"KEY FOB , FRONT  DOOR",1,2011-06-19 13:01:00,0.65,16880,United Kingdom,0.65
557291,21906,PHARMACIE FIRST AID TIN,6,2011-06-19 13:01:00,6.75,18230,United Kingdom,40.5
557291,82001S,VINYL RECORD FRAME SILVER,48,2011-06-19 13:01:00,3.39,18230,United Kingdom,162.72
557291,21174,POTTERING IN THE SHED METAL SIGN,12,2011-06-19 13:01:00,2.08,18230,United Kingdom,24.96
557291,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-19 13:01:00,2.55,18230,United Kingdom,30.599999999999998
557291,20618,QUEEN OF THE SKIES PASSPORT COVER,12,2011-06-19 13:01:00,2.1,18230,United Kingdom,25.200000000000003
557291,82578,KITCHEN METAL SIGN,12,2011-06-19 13:01:00,0.55,18230,United Kingdom,6.6000000000000005
557291,82582,AREA PATROLLED METAL SIGN,12,2011-06-19 13:01:00,2.1,18230,United Kingdom,25.200000000000003
557291,85152,HAND OVER THE CHOCOLATE   SIGN,12,2011-06-19 13:01:00,2.1,18230,United Kingdom,25.200000000000003
557291,20619,TROPICAL PASSPORT COVER,6,2011-06-19 13:01:00,2.1,18230,United Kingdom,12.600000000000001
557291,21164,HOME SWEET HOME METAL SIGN,12,2011-06-19 13:01:00,2.95,18230,United Kingdom,35.400000000000006
557292,17003,BROCADE RING PURSE,72,2011-06-19 13:06:00,0.29,17562,United Kingdom,20.88
557292,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-06-19 13:06:00,3.75,17562,United Kingdom,15.0
557292,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2011-06-19 13:06:00,1.25,17562,United Kingdom,15.0
557292,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2011-06-19 13:06:00,1.25,17562,United Kingdom,15.0
557292,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-19 13:06:00,0.65,17562,United Kingdom,10.4
557292,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-06-19 13:06:00,1.45,17562,United Kingdom,17.4
557292,21500,PINK POLKADOT WRAP,25,2011-06-19 13:06:00,0.42,17562,United Kingdom,10.5
557292,21499,BLUE POLKADOT WRAP,25,2011-06-19 13:06:00,0.42,17562,United Kingdom,10.5
557292,22219,LOVEBIRD HANGING DECORATION WHITE,12,2011-06-19 13:06:00,0.85,17562,United Kingdom,10.2
557292,21811,HANGING HEART WITH BELL,12,2011-06-19 13:06:00,1.25,17562,United Kingdom,15.0
557292,21812,GARLAND WITH HEARTS AND BELLS,6,2011-06-19 13:06:00,4.95,17562,United Kingdom,29.700000000000003
557292,21172,PARTY METAL SIGN,12,2011-06-19 13:06:00,1.45,17562,United Kingdom,17.4
557292,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-06-19 13:06:00,0.21,17562,United Kingdom,7.56
557292,22620,4 TRADITIONAL SPINNING TOPS,12,2011-06-19 13:06:00,1.45,17562,United Kingdom,17.4
557292,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-06-19 13:06:00,1.25,17562,United Kingdom,30.0
557292,15034,PAPER POCKET TRAVELING FAN,24,2011-06-19 13:06:00,0.14,17562,United Kingdom,3.3600000000000003
557292,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-06-19 13:06:00,0.85,17562,United Kingdom,8.5
557292,23205,CHARLOTTE BAG VINTAGE ALPHABET,10,2011-06-19 13:06:00,0.85,17562,United Kingdom,8.5
557292,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-06-19 13:06:00,0.85,17562,United Kingdom,8.5
557292,20719,WOODLAND CHARLOTTE BAG,10,2011-06-19 13:06:00,0.85,17562,United Kingdom,8.5
557292,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-19 13:06:00,2.08,17562,United Kingdom,20.8
557293,23204,CHARLOTTE BAG APPLES DESIGN,6,2011-06-19 13:26:00,0.85,16326,United Kingdom,5.1
557293,23209,LUNCH BAG DOILEY PATTERN,1,2011-06-19 13:26:00,1.65,16326,United Kingdom,1.65
557293,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,2011-06-19 13:26:00,2.55,16326,United Kingdom,7.6499999999999995
557293,85185B,PINK HORSE SOCK PUPPET,2,2011-06-19 13:26:00,2.95,16326,United Kingdom,5.9
557293,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,2011-06-19 13:26:00,4.95,16326,United Kingdom,4.95
557293,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-06-19 13:26:00,4.95,16326,United Kingdom,4.95
557293,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-06-19 13:26:00,4.95,16326,United Kingdom,4.95
557293,22780,LIGHT GARLAND BUTTERFILES PINK,1,2011-06-19 13:26:00,4.25,16326,United Kingdom,4.25
557293,22865,HAND WARMER OWL DESIGN,3,2011-06-19 13:26:00,2.1,16326,United Kingdom,6.300000000000001
557293,21755,LOVE BUILDING BLOCK WORD,1,2011-06-19 13:26:00,5.95,16326,United Kingdom,5.95
557293,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-06-19 13:26:00,1.65,16326,United Kingdom,3.3
557293,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-06-19 13:26:00,1.65,16326,United Kingdom,3.3
557293,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-06-19 13:26:00,2.1,16326,United Kingdom,2.1
557293,21361,LOVE LARGE WOOD LETTERS,2,2011-06-19 13:26:00,12.75,16326,United Kingdom,25.5
557293,23283,DOORMAT VINTAGE LEAVES DESIGN,1,2011-06-19 13:26:00,7.95,16326,United Kingdom,7.95
557293,48194,DOORMAT HEARTS,2,2011-06-19 13:26:00,7.95,16326,United Kingdom,15.9
557293,48188,DOORMAT WELCOME PUPPIES,1,2011-06-19 13:26:00,7.95,16326,United Kingdom,7.95
557293,48111,DOORMAT 3 SMILEY CATS,2,2011-06-19 13:26:00,7.95,16326,United Kingdom,15.9
557293,48129,DOORMAT TOPIARY,1,2011-06-19 13:26:00,7.95,16326,United Kingdom,7.95
557293,23284,DOORMAT KEEP CALM AND COME IN,4,2011-06-19 13:26:00,7.95,16326,United Kingdom,31.8
557293,90120C,GREEN MURANO TWIST BRACELET,4,2011-06-19 13:26:00,4.25,16326,United Kingdom,17.0
557293,90122C,TURQUOISE CRYSTAL+GLASS BRACELET,4,2011-06-19 13:26:00,4.95,16326,United Kingdom,19.8
557293,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,4,2011-06-19 13:26:00,4.25,16326,United Kingdom,17.0
557293,90198B,VINTAGE ROSE BEAD BRACELET BLACK,4,2011-06-19 13:26:00,4.25,16326,United Kingdom,17.0
557293,85132B,CHARLIE AND LOLA TABLE TINS,3,2011-06-19 13:26:00,1.95,16326,United Kingdom,5.85
557294,85099F,JUMBO BAG STRAWBERRY,100,2011-06-19 13:28:00,1.79,13629,United Kingdom,179.0
557294,85099B,JUMBO BAG RED RETROSPOT,100,2011-06-19 13:28:00,1.79,13629,United Kingdom,179.0
557294,21155,RED RETROSPOT PEG BAG,150,2011-06-19 13:28:00,2.1,13629,United Kingdom,315.0
557294,22896,PEG BAG APPLES DESIGN,50,2011-06-19 13:28:00,2.1,13629,United Kingdom,105.0
557295,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-06-19 13:37:00,1.65,12724,France,16.5
557295,22383,LUNCH BAG SUKI DESIGN,10,2011-06-19 13:37:00,1.65,12724,France,16.5
557295,23206,LUNCH BAG APPLE DESIGN,10,2011-06-19 13:37:00,1.65,12724,France,16.5
557295,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-19 13:37:00,1.65,12724,France,16.5
557295,20728,LUNCH BAG CARS BLUE,10,2011-06-19 13:37:00,1.65,12724,France,16.5
557295,23084,RABBIT NIGHT LIGHT,12,2011-06-19 13:37:00,2.08,12724,France,24.96
557295,POST,POSTAGE,1,2011-06-19 13:37:00,18.0,12724,France,18.0
557296,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-19 13:51:00,1.25,15334,United Kingdom,15.0
557296,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-06-19 13:51:00,1.25,15334,United Kingdom,7.5
557296,23309,SET OF 60 I LOVE LONDON CAKE CASES,4,2011-06-19 13:51:00,0.55,15334,United Kingdom,2.2
557296,23307,SET OF 60 PANTRY DESIGN CAKE CASES,4,2011-06-19 13:51:00,0.55,15334,United Kingdom,2.2
557296,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-06-19 13:51:00,0.55,15334,United Kingdom,0.55
557296,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-06-19 13:51:00,0.55,15334,United Kingdom,0.55
557296,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-06-19 13:51:00,0.55,15334,United Kingdom,1.1
557296,21213,PACK OF 72 SKULL CAKE CASES,2,2011-06-19 13:51:00,0.55,15334,United Kingdom,1.1
557296,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-06-19 13:51:00,0.55,15334,United Kingdom,2.2
557296,22907,PACK OF 20 NAPKINS PANTRY DESIGN,8,2011-06-19 13:51:00,0.85,15334,United Kingdom,6.8
557296,21577,SAVE THE PLANET COTTON TOTE BAG,2,2011-06-19 13:51:00,2.25,15334,United Kingdom,4.5
557296,22315,200 RED + WHITE BENDY STRAWS,1,2011-06-19 13:51:00,1.25,15334,United Kingdom,1.25
557296,20973,12 PENCIL SMALL TUBE WOODLAND,6,2011-06-19 13:51:00,0.65,15334,United Kingdom,3.9000000000000004
557296,20977,36 PENCILS TUBE WOODLAND,3,2011-06-19 13:51:00,1.25,15334,United Kingdom,3.75
557296,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-06-19 13:51:00,9.95,15334,United Kingdom,9.95
557296,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,47566,PARTY BUNTING,1,2011-06-19 13:51:00,4.95,15334,United Kingdom,4.95
557296,22508,DOORSTOP RETROSPOT HEART,3,2011-06-19 13:51:00,3.75,15334,United Kingdom,11.25
557296,23322,LARGE WHITE HEART OF WICKER,2,2011-06-19 13:51:00,2.95,15334,United Kingdom,5.9
557296,23321,SMALL WHITE HEART OF WICKER,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-06-19 13:51:00,0.85,15334,United Kingdom,1.7
557296,23205,CHARLOTTE BAG VINTAGE ALPHABET,2,2011-06-19 13:51:00,0.85,15334,United Kingdom,1.7
557296,22355,CHARLOTTE BAG SUKI DESIGN,2,2011-06-19 13:51:00,0.85,15334,United Kingdom,1.7
557296,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-06-19 13:51:00,1.65,15334,United Kingdom,3.3
557296,22077,6 RIBBONS RUSTIC CHARM,1,2011-06-19 13:51:00,1.65,15334,United Kingdom,1.65
557297,22088,PAPER BUNTING COLOURED LACE,6,2011-06-19 13:54:00,2.95,12421,Spain,17.700000000000003
557297,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-06-19 13:54:00,1.25,12421,Spain,15.0
557297,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-06-19 13:54:00,1.45,12421,Spain,17.4
557297,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-06-19 13:54:00,1.45,12421,Spain,11.6
557297,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-06-19 13:54:00,3.75,12421,Spain,15.0
557297,47567B,TEA TIME KITCHEN APRON,3,2011-06-19 13:54:00,5.95,12421,Spain,17.85
557297,22983,CARD BILLBOARD FONT,12,2011-06-19 13:54:00,0.42,12421,Spain,5.04
557297,21519,GIN & TONIC DIET GREETING CARD,12,2011-06-19 13:54:00,0.42,12421,Spain,5.04
557297,22224,WHITE LOVEBIRD LANTERN,6,2011-06-19 13:54:00,2.95,12421,Spain,17.700000000000003
557297,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,2011-06-19 13:54:00,12.75,12421,Spain,12.75
557297,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-06-19 13:54:00,1.65,12421,Spain,16.5
557297,72741,GRAND CHOCOLATECANDLE,9,2011-06-19 13:54:00,1.45,12421,Spain,13.049999999999999
557297,POST,POSTAGE,2,2011-06-19 13:54:00,28.0,12421,Spain,56.0
557297,22066,LOVE HEART TRINKET POT,48,2011-06-19 13:54:00,0.39,12421,Spain,18.72
557298,23099,FRENCH CARRIAGE LANTERN,2,2011-06-19 13:55:00,6.65,17519,United Kingdom,13.3
557298,47566,PARTY BUNTING,8,2011-06-19 13:55:00,4.95,17519,United Kingdom,39.6
557298,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2011-06-19 13:55:00,0.55,17519,United Kingdom,13.200000000000001
557298,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-06-19 13:55:00,1.45,17519,United Kingdom,17.4
557298,47566B,TEA TIME PARTY BUNTING,8,2011-06-19 13:55:00,4.95,17519,United Kingdom,39.6
557298,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-06-19 13:55:00,1.65,17519,United Kingdom,13.2
557298,21086,SET/6 RED SPOTTY PAPER CUPS,36,2011-06-19 13:55:00,0.65,17519,United Kingdom,23.400000000000002
